Date,2014-12-19,
INDEX VALUE,1012.11,
EFFECTIVE DATE,TICKER,NAME,ISIN,SEDOL,CUSIP,COUNTRY,INDEX SHARES,PRICE,CURRENCY,CURRENCY FACTOR,
20141219,WDF IM Equity,World Duty Free SpA,IT0004954662,BDSV5Z5,,Italy,110.9583333,7.67,EUR,0.817400,
20141219,GYCEUR EU Equity,Grand City Properties SA,LU0775917882,,,Luxembourg,66.575,11.97,EUR,0.817400,
20141219,384 HK Equity,China Gas Holdings Ltd.,BMG2109G1033,6460794,,Hong Kong,616.391097,12.06,HKD,7.753200,
20141219,861 HK Equity,Digital China Holdings Ltd.,BMG2759B1072,6351865,,Hong Kong,1223.059937,6.89,HKD,7.753200,
20141219,296 HK Equity,Emperor Entertainment Hotel Ltd.,BMG313891027,B05H3J5,,Hong Kong,3896.582915,1.83,HKD,7.753200,
20141219,535 HK Equity,Gemdale Properties & Investment Corp. Ltd.,BMG3911S1035,B9M3N77,,Hong Kong,18462.38095,0.40,HKD,7.753200,
20141219,1076 HK Equity,Imperial Pacific International Holdings Ltd.,BMG4769M1073,BNG6240,,Hong Kong,5068.104575,1.55,HKD,7.753200,
20141219,683 HK Equity,Kerry Properties Ltd.,BMG524401079,6486314,,Hong Kong,276.9357143,28.20,HKD,7.753200,
20141219,342 HK Equity,NewOcean Energy Holdings Ltd.,BMG6469T1009,B03S8Z1,,Hong Kong,2819.709091,2.87,HKD,7.753200,
20141219,555 HK Equity,REXLot Holdings Ltd.,BMG7541U1071,6727284,,Hong Kong,11929.53846,0.60,HKD,7.753200,
20141219,728 HK Equity,China Telecom Corp. Ltd.,CNE1000002V2,6559335,,China,1799.118329,4.46,HKD,7.753200,
20141219,54 HK Equity,Hopewell Holdings Ltd.,HK0000051067,6140290,,Hong Kong,282.4845173,27.75,HKD,7.753200,
20141219,81 HK Equity,China Overseas Grand Oceans Group Ltd.,HK0000065737,6803247,,Hong Kong,2029.895288,3.81,HKD,7.753200,
20141219,3360 HK Equity,Far East Horizon Ltd.,HK0000077468,B63DLB5,,Hong Kong,1068.071625,7.30,HKD,7.753200,
20141219,291 HK Equity,China Resources Enterprise Ltd.,HK0291001490,6972459,,Hong Kong,497.0641026,15.36,HKD,7.753200,
20141219,656 HK Equity,Fosun International Ltd.,HK0656038673,B1Z7FX0,,China,751.375969,10.06,HKD,7.753200,
20141219,883 HK Equity,CNOOC Ltd.,HK0883013259,B00G0S5,,China,791.244898,10.12,HKD,7.753200,
20141219,3377 HK Equity,Sino-Ocean Land Holdings Ltd.,HK3377040226,B24CVP7,,China,1850.644391,4.35,HKD,7.753200,
20141219,3383 HK Equity,Agile Property Holdings Ltd.,KYG011981035,B0PR2F4,,China,1782.574713,4.28,HKD,7.753200,
20141219,691 HK Equity,China Shanshui Cement Group Ltd.,KYG2116M1015,B39Z8W4,,China,2371.314985,3.36,HKD,7.753200,
20141219,884 HK Equity,CIFI Holdings (Group) Co. Ltd.,KYG2140A1076,B8Z00N3,,China,5002.709677,1.57,HKD,7.753200,
20141219,1728 HK Equity,China Zhengtong Auto Services Holdings Ltd.,KYG215A81084,B3YLTZ7,,China,2247.594203,3.36,HKD,7.753200,
20141219,3899 HK Equity,CIMC Enric Holdings Ltd.,KYG2198S1093,B0M6DX9,,Hong Kong,1332.33677,5.89,HKD,7.753200,
20141219,2688 HK Equity,ENN Energy Holdings Ltd.,KYG3066L1014,6333937,,China,177.4416476,43.55,HKD,7.753200,
20141219,175 HK Equity,Geely Automobile Holdings Ltd.,KYG3777B1032,6531827,,China,2485.320513,2.46,HKD,7.753200,
20141219,3336 HK Equity,Ju Teng International Holdings Ltd.,KYG521051063,B0N6Y91,,Hong Kong,1924.119107,3.20,HKD,7.753200,
20141219,1638 HK Equity,Kaisa Group Holdings Ltd.,KYG521321003,B58RBK4,,China,3657.641509,2.12,HKD,7.753200,
20141219,813 HK Equity,Shimao Property Holdings Ltd.,KYG810431042,B16YNS1,,Hong Kong,459.9169632,16.68,HKD,7.753200,
20141219,2678 HK Equity,Texhong Textile Group Ltd.,KYG876551170,BFSQNZ0,,Hong Kong,1409.854545,5.56,HKD,7.753200,
20141219,732 HK Equity,Truly International Holdings Ltd.,KYG910191363,6905745,,Hong Kong,2602.080537,2.97,HKD,7.753200,
20141219,3393 HK Equity,Wasion Group Holdings Ltd.,KYG9463P1081,B0T4J94,,Hong Kong,1027.046358,7.43,HKD,7.753200,
20141219,787 HK Equity,Global Brands Group Holding Ltd.,BMG393381014,BNN6B80,,Hong Kong,4757.177914,1.56,HKD,7.753200,
20141219,6199 HK Equity,China CNR Corp. Ltd.,CNE100001SC1,BMTSB50,,China,1012.29765,7.66,HKD,7.753200,
20141219,2202 HK Equity,China Vanke Co., Ltd.,CNE100001SR9,BN320P8,,China,491.3941698,16.04,HKD,7.753200,
20141219,MOL HB Equity,MOL Hungarian Oil & Gas Plc,HU0000068952,4742494,,Hungary,22.79105839,11480.00,HUF,257.840000,
20141219,MTELEKOM HB Equity,Magyar Telekom Telecommunications Plc,HU0000073507,4577469,,Hungary,754.652568,339.00,HUF,257.840000,
20141219,HDFC IN Equity,Housing Development Finance Corp. Ltd.,INE001A01036,6171900,,India,58.4602291,1114.95,INR,63.300000,
20141219,SIEM IN Equity,Siemens Ltd.,INE003A01024,B15T569,,India,75.91099164,864.05,INR,63.300000,
20141219,ASTRA IN Equity,Astral Poly Technik Ltd.,INE006I01046,BR2NB24,,India,162.2303077,380.65,INR,63.300000,
20141219,COXK IN Equity,Cox & Kings (India) Ltd.,INE008I01026,B42PBH4,,India,239.6285122,283.35,INR,63.300000,
20141219,INFO IN Equity,Infosys Ltd.,INE009A01021,6205122,,India,32.78508772,1998.65,INR,63.300000,
20141219,CDH IN Equity,Cadila Healthcare Ltd.,INE010B01019,6378905,,India,41.51828013,1513.50,INR,63.300000,
20141219,ESOIL IN Equity,Essar Oil Ltd.,INE011A01019,6152217,,India,611.8199326,109.60,INR,63.300000,
20141219,ACC IN Equity,ACC Ltd.,INE012A01025,6155915,,India,45.64639534,1380.40,INR,63.300000,
20141219,DABUR IN Equity,Dabur India Ltd.,INE016A01026,6297356,,India,284.5387371,227.80,INR,63.300000,
20141219,RECL IN Equity,Rural Electrification Corp. Ltd.,INE020B01018,B2Q7WL3,,India,214.1833811,329.75,INR,63.300000,
20141219,APNT IN Equity,Asian Paints Ltd.,INE021A01026,BCRWL65,,India,83.72866838,733.00,INR,63.300000,
20141219,BPCL IN Equity,Bharat Petroleum Corp. Ltd.,INE029A01011,6099723,,India,98.13499112,653.75,INR,63.300000,
20141219,HUVR IN Equity,Hindustan Unilever Ltd.,INE030A01027,6261674,,India,82.87680167,755.15,INR,63.300000,
20141219,BD IN Equity,Bombay Dyeing & Manufacturing Co. Ltd.,INE032A01023,B842290,,India,987.3737374,64.80,INR,63.300000,
20141219,RELI IN Equity,Reliance Infrastructure Ltd.,INE036A01016,6099853,,India,127.8935185,492.75,INR,63.300000,
20141219,HDFCB IN Equity,HDFC Bank Ltd.,INE040A01026,B5Q3JZ5,,India,68.63354037,941.45,INR,63.300000,
20141219,SUEL IN Equity,Suzlon Energy Ltd.,INE040H01021,B0DX8R8,,India,4925.387597,12.70,INR,63.300000,
20141219,ESC IN Equity,Escorts Ltd.,INE042A01014,6099875,,India,540.2848639,123.15,INR,63.300000,
20141219,SUNP IN Equity,Sun Pharmaceutical Industries Ltd.,INE044A01036,6582483,,India,76.53737276,807.85,INR,63.300000,
20141219,VKI IN Equity,Vakrangee Ltd.,INE051B01021,B7T1QT3,,India,455.6292578,113.15,INR,63.300000,
20141219,IH IN Equity,Indian Hotels Co. Ltd.,INE053A01029,B1FRT61,,India,562.2787611,115.85,INR,63.300000,
20141219,VIP IN Equity,V.I.P. Industries Ltd.,INE054A01027,B7648C2,,India,581.0470965,109.25,INR,63.300000,
20141219,CIPLA IN Equity,Cipla Ltd.,INE059A01026,B011108,,India,101.9209175,618.95,INR,63.300000,
20141219,NELI IN Equity,Navneet Education Ltd.,INE060A01024,B1FGWY7,,India,641.4689551,101.60,INR,63.300000,
20141219,SBIN IN Equity,State Bank of India,INE062A01020,BSQCB24,,India,214.9441813,304.15,INR,63.300000,
20141219,EIM IN Equity,Eicher Motors Ltd.,INE066A01013,6099819,,India,4.517788515,14621.10,INR,63.300000,
20141219,ABGS IN Equity,ABG Shipyard Ltd.,INE067H01016,B00CWW1,,India,303.9344654,212.35,INR,63.300000,
20141219,PRJ IN Equity,PRAJ Industries Ltd.,INE074A01025,B0FHS89,,India,1043.308703,61.55,INR,63.300000,
20141219,WPRO IN Equity,Wipro Ltd.,INE075A01022,6206051,,India,118.374476,550.55,INR,63.300000,
20141219,ACEM IN Equity,Ambuja Cements Ltd.,INE079A01024,B09QQ11,,India,290.2581087,225.15,INR,63.300000,
20141219,KSI IN Equity,Kesoram Industries Ltd.,INE087A01019,6100658,,India,650,99.45,INR,63.300000,
20141219,SHRS IN Equity,Shree Renuka Sugars Ltd.,INE087H01022,B0LNXC0,,India,4059.904153,15.35,INR,63.300000,
20141219,ICICIBC IN Equity,ICICI Bank Ltd.,INE090A01021,BSZ2BY7,,India,192.1303296,356.00,INR,63.300000,
20141219,IIB IN Equity,IndusInd Bank Ltd.,INE095A01012,6100454,,India,83.19148936,770.60,INR,63.300000,
20141219,MM IN Equity,Mahindra & Mahindra Ltd.,INE101A01026,6100186,,India,51.76171079,1222.25,INR,63.300000,
20141219,GCPL IN Equity,Godrej Consumer Products Ltd.,INE102D01028,B1BDGY0,,India,74.87332076,922.80,INR,63.300000,
20141219,FTECH IN Equity,Financial Technologies India Ltd.,INE111B01023,6257521,,India,331.0969255,203.15,INR,63.300000,
20141219,LICHF IN Equity,LIC Housing Finance Ltd.,INE115A01026,6101026,,India,160.3874795,422.80,INR,63.300000,
20141219,DELTA IN Equity,Delta Corp. Ltd. (India),INE124G01033,B00HR98,,India,741.8272037,88.40,INR,63.300000,
20141219,GAIL IN Equity,GAIL (India) Ltd.,INE129A01019,6133405,,India,153.6577993,435.10,INR,63.300000,
20141219,RLXF IN Equity,Relaxo Footwears Ltd.,INE131B01039,BGSCL06,,India,124.0119059,545.55,INR,63.300000,
20141219,POWF IN Equity,Power Finance Corp. Ltd.,INE134E01011,B1S7225,,India,240.2173913,299.35,INR,63.300000,
20141219,CYL IN Equity,Cyient Ltd.,INE136B01020,B19HGC2,,India,120.782245,532.80,INR,63.300000,
20141219,PIEL IN Equity,Piramal Enterprises Ltd.,INE140A01024,B058J56,,India,81.3488253,805.10,INR,63.300000,
20141219,TI IN Equity,Tube Investments of India Ltd.,INE149A01025,B157CB7,,India,194.930204,346.65,INR,63.300000,
20141219,GTIC IN Equity,Gati Ltd.,INE152B01027,B10SSQ2,,India,245.3659008,260.45,INR,63.300000,
20141219,ITC IN Equity,ITC Ltd.,INE154A01025,B0JGGP5,,India,166.9403573,368.80,INR,63.300000,
20141219,GLXO IN Equity,GlaxoSmithKline Pharmaceuticals Ltd.,INE159A01016,6117982,,India,21.60037396,2986.25,INR,63.300000,
20141219,BATA IN Equity,Bata India Ltd.,INE176A01010,6124700,,India,50.04726084,1274.15,INR,63.300000,
20141219,HAVL IN Equity,Havells India Ltd.,INE176B01034,BQGZWP9,,India,251.1860051,268.35,INR,63.300000,
20141219,MAX IN Equity,Max India Ltd.,INE180A01020,B1TJG95,,India,172.4921949,370.05,INR,63.300000,
20141219,PVRL IN Equity,PVR Ltd.,INE191H01014,B0LX4M7,,India,97.71993233,693.45,INR,63.300000,
20141219,BJE IN Equity,Bajaj Electricals Ltd.,INE193E01025,6415062,,India,298.5784774,229.00,INR,63.300000,
20141219,SI IN Equity,Supreme Industries Ltd.,INE195A01028,6136073,,India,109.2178771,606.55,INR,63.300000,
20141219,MRCO IN Equity,Marico Ltd.,INE196A01026,B1S34K5,,India,198.0595387,328.55,INR,63.300000,
20141219,AIAE IN Equity,AIA Engineering Ltd.,INE212H01026,B0QDXM5,,India,61.71985041,1068.00,INR,63.300000,
20141219,ONGC IN Equity,Oil & Natural Gas Corp. Ltd.,INE213A01029,6139362,,India,189.3533006,349.45,INR,63.300000,
20141219,BRIT IN Equity,Britannia Industries Ltd.,INE216A01022,6124777,,India,36.5567734,1723.75,INR,63.300000,
20141219,KJC IN Equity,Kajaria Ceramics Ltd.,INE217B01028,B0LN847,,India,112.8853158,563.10,INR,63.300000,
