Date,2014-12-17,
INDEX VALUE,2604.05,
EFFECTIVE DATE,TICKER,NAME,ISIN,SEDOL,CUSIP,COUNTRY,INDEX SHARES,PRICE,CURRENCY,CURRENCY FACTOR,
20141217,2815 JP Equity,Ariake Japan Co Ltd,JP3125800007,6049632,,Japan,0.68977316598897500,2863.00,JPY,1.000000,
20141217,6425 JP Equity,Universal Entertainment Corp,JP3126130008,6126892,,Japan,0.96867477426149200,1836.00,JPY,1.000000,
20141217,3028 JP Equity,Alpen Co Ltd,JP3126470008,B0ZGMK6,,Japan,1.01792942380021000,1762.00,JPY,1.000000,
20141217,8273 JP Equity,Izumi Co Ltd,JP3138400001,6468152,,Japan,0.47521889334847600,3835.00,JPY,1.000000,
20141217,8508 JP Equity,J Trust Co Ltd,JP3142350002,6126717,,Japan,1.54267249257942000,1073.00,JPY,1.000000,
20141217,2593 JP Equity,Ito En Ltd,JP3143000002,6455789,,Japan,0.74975344129236400,2137.00,JPY,1.000000,
20141217,6908 JP Equity,Iriso Electronics Co Ltd,JP3149800009,6461128,,Japan,0.21689629441122800,6340.00,JPY,1.000000,
20141217,9449 JP Equity,GMO internet Inc,JP3152750000,6170167,,Japan,1.75926994355774000,1040.00,JPY,1.000000,
20141217,3774 JP Equity,Internet Initiative Japan Inc,JP3152820001,B05H328,,Japan,0.78348054166539000,2492.00,JPY,1.000000,
20141217,2492 JP Equity,Infomart Corp,JP3153480003,B18RC03,,Japan,0.94604956226081600,2158.00,JPY,1.000000,
20141217,2428 JP Equity,Wellnet Corp,JP3155370004,B045FZ0,,Japan,1.00558732339617000,1890.00,JPY,1.000000,
20141217,6925 JP Equity,Ushio Inc,JP3156400008,6918981,,Japan,1.42061765425951000,1291.00,JPY,1.000000,
20141217,9603 JP Equity,HIS Co Ltd,JP3160740001,6400433,,Japan,0.59789812705875800,3220.00,JPY,1.000000,
20141217,7860 JP Equity,Avex Group Holdings Inc,JP3160950006,6129073,,Japan,1.00674985209374000,1761.00,JPY,1.000000,
20141217,2175 JP Equity,SMS Co Ltd,JP3162350007,B2PLYM1,,Japan,0.61652291827333200,2656.00,JPY,1.000000,
20141217,9684 JP Equity,Square Enix Holdings Co Ltd,JP3164630000,6309262,,Japan,0.75007633252461800,2395.00,JPY,1.000000,
20141217,7947 JP Equity,FP Corp,JP3167000003,6329947,,Japan,0.55116368484878600,3675.00,JPY,1.000000,
20141217,6670 JP Equity,MCJ Co Ltd,JP3167420003,B00TL47,,Japan,4.85146864657984000,606.00,JPY,1.000000,
20141217,9438 JP Equity,MTI Ltd,JP3167480007,6201948,,Japan,1.75395492862252000,876.00,JPY,1.000000,
20141217,8914 JP Equity,Arealink Co Ltd,JP3167620008,6654092,,Japan,12.53005211598680000,144.00,JPY,1.000000,
20141217,6750 JP Equity,Elecom Co Ltd,JP3168200008,6388528,,Japan,0.69224055807717100,2479.00,JPY,1.000000,
20141217,4849 JP Equity,en-japan Inc,JP3168700007,6352750,,Japan,0.78032134593286900,1705.00,JPY,1.000000,
20141217,6932 JP Equity,Endo Lighting Corp,JP3169600008,6308559,,Japan,1.19785229994647000,1352.00,JPY,1.000000,
20141217,6428 JP Equity,Oizumi Corp,JP3170100006,6289773,,Japan,1.56204237141001000,888.00,JPY,1.000000,
20141217,2389 JP Equity,OPT Inc,JP3197730009,6731393,,Japan,2.26780891161740000,791.00,JPY,1.000000,
20141217,2371 JP Equity,Kakaku.com Inc,JP3206000006,6689533,,Japan,1.04105035512383000,1872.00,JPY,1.000000,
20141217,9697 JP Equity,Capcom Co Ltd,JP3218900003,6173694,,Japan,0.99015192957485100,1761.00,JPY,1.000000,
20141217,3765 JP Equity,GungHo Online Entertainment Inc,JP3235900002,B064D84,,Japan,3.23731829762484000,528.00,JPY,1.000000,
20141217,6861 JP Equity,Keyence Corp,JP3236200006,6490995,,Japan,0.03621327048803750,55310.00,JPY,1.000000,
20141217,2193 JP Equity,COOKPAD Inc,JP3266170004,B5MTK10,,Japan,0.48514686465798400,3700.00,JPY,1.000000,
20141217,2695 JP Equity,Kura Corp,JP3268200007,6345965,,Japan,0.57010711755226300,2966.00,JPY,1.000000,
20141217,3387 JP Equity,Create Restaurants Holdings Inc,JP3269930008,B0J2LC5,,Japan,1.34492451283565000,1567.00,JPY,1.000000,
20141217,3632 JP Equity,Gree Inc,JP3274070006,B3FJNX6,,Japan,2.27670227989825000,758.00,JPY,1.000000,
20141217,2440 JP Equity,Gurunavi Inc,JP3274180003,B06WPV5,,Japan,1.12438814985291000,1685.00,JPY,1.000000,
20141217,3635 JP Equity,Koei Tecmo Holdings Co Ltd,JP3283460008,B60DR09,,Japan,0.99184353309918100,1753.00,JPY,1.000000,
20141217,7516 JP Equity,Kohnan Shoji Co Ltd,JP3283750002,6504379,,Japan,1.42760429846079000,1345.00,JPY,1.000000,
20141217,3349 JP Equity,Cosmos Pharmaceutical Corp,JP3298400007,B036QP1,,Japan,0.12648345999434700,15980.00,JPY,1.000000,
20141217,9766 JP Equity,Konami Corp,JP3300200007,6496681,,Japan,0.76759684624158800,2216.00,JPY,1.000000,
20141217,8871 JP Equity,Goldcrest Co Ltd,JP3306800008,6123343,,Japan,0.84383587409019500,2143.00,JPY,1.000000,
20141217,7581 JP Equity,Saizeriya Co Ltd,JP3310500008,6111779,,Japan,1.15419300471979000,1589.00,JPY,1.000000,
20141217,4651 JP Equity,Sanix Inc,JP3322600002,6853015,,Japan,1.93304910557399000,520.00,JPY,1.000000,
20141217,6417 JP Equity,Sankyo Co Ltd,JP3326410002,6775432,,Japan,0.42740545868028500,4015.00,JPY,1.000000,
20141217,8130 JP Equity,Sangetsu Co Ltd,JP3330000005,6774655,,Japan,0.61959346998298200,2886.00,JPY,1.000000,
20141217,8934 JP Equity,Sun Frontier Fudousan Co Ltd,JP3336950005,B03BJB3,,Japan,1.45869115923129000,1141.00,JPY,1.000000,
20141217,3395 JP Equity,St Marc Holdings Co Ltd,JP3337070001,B0SQYV8,,Japan,0.28412353085190300,6770.00,JPY,1.000000,
20141217,8136 JP Equity,Sanrio Co Ltd,JP3343200006,6776349,,Japan,0.50483398380352500,3280.00,JPY,1.000000,
20141217,6222 JP Equity,Shima Seiki Manufacturing Ltd,JP3356500003,6806008,,Japan,0.94297630975753300,2185.00,JPY,1.000000,
20141217,1414 JP Equity,SHO-BOND Holdings Co Ltd,JP3360250009,B29T1W0,,Japan,0.40457078841397500,4500.00,JPY,1.000000,
20141217,3046 JP Equity,Jin Co Ltd,JP3386110005,B18D6G5,,Japan,0.57292014609281700,2843.00,JPY,1.000000,
20141217,2749 JP Equity,JP-Holdings Inc/Japan,JP3386190007,6545936,,Japan,4.13700057986262000,376.00,JPY,1.000000,
20141217,2174 JP Equity,GCA Savvian Corp,JP3386390003,B2PG341,,Japan,1.78450537307599000,1196.00,JPY,1.000000,
20141217,7649 JP Equity,Sugi Holdings Co Ltd,JP3397060009,6259011,,Japan,0.37862548785264400,4905.00,JPY,1.000000,
20141217,3092 JP Equity,Start Today Co Ltd,JP3399310006,B292RC1,,Japan,0.73087588926653900,2353.00,JPY,1.000000,
20141217,8739 JP Equity,Sparx Group Co Ltd,JP3399900004,6419224,,Japan,7.81021185705006000,223.00,JPY,1.000000,
20141217,6279 JP Equity,Zuiko Corp,JP3411900008,6989590,,Japan,0.32433468233187400,5680.00,JPY,1.000000,
20141217,6460 JP Equity,Sega Sammy Holdings Inc,JP3419050004,B02RK08,,Japan,0.98067412394265900,1610.00,JPY,1.000000,
20141217,9735 JP Equity,Secom Co Ltd,JP3421800008,6791591,,Japan,0.26361090421101300,7024.00,JPY,1.000000,
20141217,2782 JP Equity,Seria Co Ltd,JP3423520000,6680718,,Japan,0.42428191087019800,3920.00,JPY,1.000000,
20141217,7550 JP Equity,Zensho Holdings Co Ltd,JP3429300001,6042608,,Japan,1.68277994601175000,965.00,JPY,1.000000,
20141217,9842 JP Equity,Arcland Sakamoto Co Ltd,JP3100100001,6048004,,Japan,0.67376295710722000,2507.00,JPY,1.000000,
20141217,8515 JP Equity,Aiful Corp,JP3105040004,6019419,,Japan,3.79450379983042000,426.00,JPY,1.000000,
20141217,3076 JP Equity,Ai Holdings Corp,JP3105090009,B1TK201,,Japan,0.79239183081081100,2280.00,JPY,1.000000,
20141217,3854 JP Equity,I'll Inc,JP3105180008,B1Y8Y93,,Japan,0.74590031868186800,1929.00,JPY,1.000000,
20141217,2427 JP Equity,Outsourcing Inc,JP3105270007,B03XKH2,,Japan,1.07577346764803000,1670.00,JPY,1.000000,
20141217,8214 JP Equity,AOKI Holdings Inc,JP3105400000,6045759,,Japan,1.32952461383371000,1185.00,JPY,1.000000,
20141217,7747 JP Equity,Asahi Intecc Co Ltd,JP3110650003,B019MQ5,,Japan,0.34833544882443300,5900.00,JPY,1.000000,
20141217,2438 JP Equity,Asukanet Co Ltd,JP3119670002,B06JW37,,Japan,0.4129643732358,2629.00,JPY,1.000000,
20141217,8170 JP Equity,Aderans Co Ltd,JP3121600005,6007395,,Japan,1.26208495950881000,1249.00,JPY,1.000000,
20141217,8769 JP Equity,Advantage Risk Management Co Ltd,JP3122410008,B1H58V1,,Japan,1.64309173973789000,988.00,JPY,1.000000,
20141217,2413 JP Equity,M3 Inc,JP3435750009,B02K2M3,,Japan,0.98288783528338800,1979.00,JPY,1.000000,
20141217,9984 JP Equity,SoftBank Corp,JP3436100006,6770620,,Japan,0.21877618943878400,7501.00,JPY,1.000000,
20141217,8473 JP Equity,SBI Holdings Inc/Japan,JP3436120004,6309466,,Japan,1.36495081827756000,1412.00,JPY,1.000000,
20141217,6432 JP Equity,Takeuchi Manufacturing Co Ltd,JP3462660006,6565031,,Japan,0.34217627585897100,4930.00,JPY,1.000000,
20141217,7458 JP Equity,Daiichikosho Co Ltd,JP3475200006,6253132,,Japan,0.58211137838307600,3220.00,JPY,1.000000,
20141217,2590 JP Equity,Dydo Drinco Inc,JP3488400007,6374992,,Japan,0.39583573730049100,5010.00,JPY,1.000000,
20141217,4331 JP Equity,Take And Give Needs Co Ltd,JP3539350003,6421519,,Japan,1.45382073799847000,1035.00,JPY,1.000000,
20141217,2191 JP Equity,tella Inc,JP3545900007,B5BVHQ1,,Japan,1.10302548709447000,1485.00,JPY,1.000000,
20141217,2379 JP Equity,Dip Corp,JP3548640006,6714071,,Japan,0.35617121556690400,4160.00,JPY,1.000000,
20141217,1766 JP Equity,Token Corp,JP3590900001,6898447,,Japan,0.35399943986222800,5100.00,JPY,1.000000,
20141217,9058 JP Equity,Trancom Co Ltd,JP3635650009,6890034,,Japan,0.36022280126621800,4870.00,JPY,1.000000,
20141217,9715 JP Equity,Transcosmos Inc,JP3635700002,6900955,,Japan,0.81692178429745000,2031.00,JPY,1.000000,
20141217,3397 JP Equity,Toridoll.corp,JP3636650008,B0WHPP8,,Japan,1.40798483760886000,1637.00,JPY,1.000000,
20141217,4704 JP Equity,Trend Micro Inc/Japan,JP3637300009,6125286,,Japan,0.49199922150343600,3635.00,JPY,1.000000,
20141217,7483 JP Equity,Doshisha Co Ltd,JP3638000004,6235992,,Japan,0.92006193561656800,1679.00,JPY,1.000000,
20141217,3087 JP Equity,Doutor Nichires Holdings Co Ltd,JP3639100001,B249GF3,,Japan,0.98902739586721300,1692.00,JPY,1.000000,
20141217,7532 JP Equity,Don Quijote Holdings Co Ltd,JP3639650005,6269861,,Japan,0.27866835905954600,8130.00,JPY,1.000000,
20141217,7545 JP Equity,Nishimatsuya Chain Co Ltd,JP3659300002,6016926,,Japan,2.06850028993131000,1083.00,JPY,1.000000,
20141217,9792 JP Equity,Nichii Gakkan Co,JP3660900006,6622356,,Japan,1.93950695336544000,904.00,JPY,1.000000,
20141217,6284 JP Equity,Nissei ASB Machine Co Ltd,JP3678200001,6644974,,Japan,0.82426750786661700,2851.00,JPY,1.000000,
20141217,4829 JP Equity,Nihon Enterprise Co Ltd,JP3689470007,6322452,,Japan,3.66668893499403000,466.00,JPY,1.000000,
20141217,4552 JP Equity,JCR Pharmaceuticals Co Ltd,JP3701000006,6467591,,Japan,0.60706770446921000,2324.00,JPY,1.000000,
20141217,2353 JP Equity,Nippon Parking Development Co Ltd,JP3728000005,6583754,,Japan,13.71399404820600000,122.00,JPY,1.000000,
20141217,6935 JP Equity,Japan Digital Laboratory Co Ltd,JP3732950005,6468505,,Japan,0.84138997300587600,1696.00,JPY,1.000000,
20141217,6594 JP Equity,Nidec Corp,JP3734800000,6640682,,Japan,0.23558464008145000,8082.00,JPY,1.000000,
20141217,6788 JP Equity,Nihon Trim Co Ltd,JP3739700007,6305497,,Japan,0.56547962471498800,2525.00,JPY,1.000000,
20141217,8876 JP Equity,Relo Holdings Inc,JP3755200007,6173906,,Japan,0.22767022798982500,8310.00,JPY,1.000000,
20141217,9843 JP Equity,Nitori Holdings Co Ltd,JP3756100008,6644800,,Japan,0.27471249907289600,6630.00,JPY,1.000000,
20141217,7988 JP Equity,Nifco Inc/Japan,JP3756200006,6639163,,Japan,0.49976391509961600,3995.00,JPY,1.000000,
20141217,2120 JP Equity,Next Co Ltd,JP3758140002,B1FM483,,Japan,2.21869712627027000,978.00,JPY,1.000000,
20141217,3622 JP Equity,Netyear Group Corp,JP3758180008,B2PFNM6,,Japan,1.21795611477074000,1234.00,JPY,1.000000,
20141217,3676 JP Equity,Hearts United Group Co Ltd,JP3765110006,BDFLKD1,,Japan,0.85418207166364000,1825.00,JPY,1.000000,
20141217,3831 JP Equity,Piped Bits Co Ltd,JP3780500009,B1HMJT7,,Japan,1.05237295717351000,1674.00,JPY,1.000000,
